"Frame","ROI0","ROI1","ROI2","ROI3","ROI4","ROI5","ROI6","ROI7","ROI8","ROI9","ROI10","ROI11","ROI12","ROI13","ROI14","ROI15","ROI16","ROI17","ROI18","ROI19","ROI20","ROI21","ROI22","ROI23","ROI24","ROI25","ROI26","ROI27","ROI28","ROI29"
569,53.625,120.342,102.024,76.696,81.575,75.193,51.559,50.138,68.205,62.583,61.667,136.13,77.464,97.159,62.468,43.062,81.188,84.604,85.369,109.667,82.778,60.431,119.206,84.359,147.224,80.238,49.362,123.611,35,41.58
570,47.278,129.532,81.31,80.598,65.425,79.977,47.412,48.275,71.977,61.083,65.63,137.88,81.232,103.33,54.911,47.854,76.604,74.042,94.951,115.31,86.236,68.389,117.913,90.984,134.897,84.175,56.034,112.028,28.024,48.091
571,52.181,128.316,110.286,80.571,73.312,78.932,53.081,47.862,71.886,70.702,59.648,131.141,74.739,97.193,58.835,43.552,65.354,67.625,86.262,105.238,77.931,70,121.056,105.953,140.052,81.9,58.569,117.056,33.871,45.534
572,50.944,112.215,89.429,78.321,71.262,72.886,51.206,51.825,78.5,63.512,56.87,137.098,77.768,103.784,56.329,43.115,70.938,78.208,80.787,109.131,77.681,63.514,114.667,88.953,128.724,77.125,46.483,120.194,32.576,50.25
573,47.833,123.709,90.833,82.723,75.2,83.932,49.368,44.625,78.682,68.071,60.148,135.75,70.957,115.33,56.468,41.844,75.917,73.938,85.123,120.595,80.472,64.681,124.357,96.078,127.086,83.262,53.672,120.444,32.706,50.943
574,47.736,124.709,97.024,78.857,76,74.602,54.184,45.95,70.386,66.583,59.611,139.5,73.507,103.182,61.101,45.49,70.146,74.479,88.533,113.345,78.361,67.847,111.333,92.469,128.845,84.925,50.966,115.25,33.682,48.909
575,46.375,120.544,107.667,82.661,69.312,76.011,55.39,44.062,76.886,68.06,57.519,142.598,79.594,101.966,67.987,39.427,74.562,73.75,90.852,116.702,80.944,62.319,119.103,89.031,143.586,77.438,53.569,126.944,34.224,54.886
576,52.097,125.759,100,83.893,73.312,75.307,52.868,50.975,74.023,66.5,65.037,126.815,71.449,100.818,61.937,41.833,76.458,78.854,82.795,112.512,78.861,72.111,116.794,96.875,128.19,76.537,58.172,123.417,38.318,42.17
577,53.903,122.354,96.452,86.179,72.662,73.273,50.838,52.925,77.477,67.012,52.333,134.446,69.449,105.011,59.532,41.198,77.542,88.125,89.902,119.036,77.639,67.361,114.865,90.281,124.052,74.875,50.534,117.111,35.165,45.375
578,46.361,126.418,91.595,75.839,79.5,84.33,49.316,46.15,75.25,64.679,65.241,137.087,80.087,97.648,61.62,44.688,68.562,75.271,82.598,117.833,88.583,63.111,114.77,93.359,125.259,81.05,55.655,114.889,31.376,51.307
579,53.694,129.253,89.762,85.232,74.65,76.489,55.044,49.463,79.909,67.726,58.37,135.511,74.957,94.205,57.253,41.854,79.458,85.688,88.131,112.821,85.111,79,126.317,91.734,130.948,72.825,48.672,114.222,33.824,49.545
580,48.056,131.025,98.095,86.527,75.238,87.523,48.61,51.4,77.364,65.536,55.778,133.826,81.377,96.5,59.544,44.104,67.812,72.083,84.213,111.821,85.847,70.111,126.746,87.672,135.776,78.375,56.483,115.944,32.165,54.534
581,50.194,111.43,105.31,81.5,77.725,80.648,52.456,45.5,75.023,66.357,54,142.902,75.812,99.818,57.304,45.01,78.438,82.208,87.049,122.071,74.181,70.903,118.397,92.859,131.293,78.4,54.707,122.222,32.082,51.977
582,51.681,123.899,83.881,84.42,76.125,70.341,53.441,48.7,77.795,71.548,61.704,141.446,72.986,93.977,58.076,46.25,83.417,85.042,85.779,109.81,77.792,76.319,113.746,89.328,136.741,72.812,57.155,118.556,34.376,47.489
583,49.306,126.19,86.095,80.196,71.875,80.409,50.184,58.875,70.659,65.607,60.315,140.152,79.13,100.602,60.43,38.229,83.75,81.188,86.139,115.69,79.431,63.917,118.865,96.188,137.948,85.688,54.5,102.139,31.859,42.659
584,51.889,119.924,98.571,89.58,72.875,78.545,49.684,48.675,87.068,68.81,59.611,142.891,73.971,102.33,60.063,39.948,78.479,76.729,85.82,109.798,82.806,70.556,120.833,96.266,126.759,73.787,64.086,121.25,31.976,52.08
585,48.389,121.025,89.976,81.25,76.4,84.114,45.412,52.475,83.636,65.155,54.685,136.957,71.768,99.636,61.177,40.656,72.354,71.958,82.836,119.321,75.722,67.319,119.032,98.812,136.81,79.137,54.345,123.306,29.482,45.795
586,46.25,125.038,95,83.562,76.475,80.273,50.625,49.463,78.727,62.036,50.056,137.815,69.087,99.398,63.861,42.646,73.646,73.917,90.738,117.143,76.028,70.597,116.889,100.656,130.5,85.613,66.724,117.861,26.306,51.864
587,46.667,126.81,97.476,91.259,76.075,78.5,48.287,43.725,75.091,63.702,61.963,137.065,76.696,110.705,60.215,33.771,78.312,74.5,89.049,113.905,78.861,61.597,119.167,95.625,133.966,72.425,56.759,109.444,31.741,46.307
588,42.236,119.772,96.976,89.786,65.963,76.727,48.485,54.438,78.614,65.571,63.907,139.946,76.058,108.205,60.253,44.083,64.208,76.958,78.852,112.393,78.694,64.486,120.111,87.078,126.31,85.275,59.241,121.417,35.871,59.205
589,46.417,126.557,98.762,79.92,80.012,82.545,48.882,50.075,84.318,70.19,55.685,147.239,78.507,104.727,61.038,43.562,82.125,75.771,92.484,110.595,84.431,62.764,123.889,84.281,124.397,78.463,60.138,118.833,34.812,56.057
590,54.25,116.975,93.81,84.973,67.863,73.534,52.654,50.425,74.568,68.548,47.704,132.391,85.435,95.977,56.608,40.979,74.542,70.979,81.73,120.679,78.264,68.167,115.167,90.141,136.724,81.45,56.845,117.889,33.282,57.08
591,48.583,126.544,90.333,90.714,81.425,82.625,50.581,46.138,80.886,66.036,54.611,138.098,77,105.909,61.608,36.396,78.167,69.25,86.098,118.25,87.347,79.111,118.437,96.766,133.017,82.287,58.793,109.583,33.412,53
592,51.111,119.962,94.286,81.429,87.85,73.614,46.574,44.338,82.909,70.048,54.778,145.13,73.203,101.42,63.114,41.635,68.396,70.312,79.967,116.667,79.333,71.972,123.262,95.547,118.707,78.125,59.431,114.75,31.318,49.591
593,47.611,123.848,93.381,82.804,76.2,70.682,49.662,52.362,81.773,65.726,58.87,128.163,79.348,104.068,62.494,43.896,75.292,79.333,83.533,108.369,81.208,68.569,124.214,92.406,128.483,79.45,56.034,128.889,35.953,50.068
594,44.722,124.62,104.333,76.268,76.113,78.886,49.949,49.7,90.273,68.702,62.167,127.022,79.928,108.534,62.481,39.51,74.896,73.354,91.607,116.536,76.528,70.903,123.794,88.859,128.621,80.838,54.966,120.528,30.047,45.727
595,47.722,124.759,106.5,81.795,75.65,75.227,50.816,51.037,81.568,62.679,60.185,135.696,72.667,104.739,60.38,43.917,82.167,84.25,85.107,106.619,78.792,64.708,128.667,90.75,125.793,84.713,58.879,133.25,33.188,46.25
596,44.069,127.241,88.143,83.116,71.7,75.42,53.676,52.975,85.591,70.524,65.741,133.489,78.464,99.273,60.241,43.51,71.833,78.312,87.189,115.845,80.014,70.222,119.349,89.156,125.103,80.287,54.845,110.917,33.529,41.818
597,47.153,127.392,102.405,86.375,79.887,82.398,47.287,47.713,81.614,63.119,60.741,136.109,78.71,110.386,60.329,36.156,78.875,76.021,86.41,118.595,73.25,71.125,120.421,96.766,137.931,83.662,51.017,123.083,35.259,48.841
598,50.431,117.215,88.286,87.152,75.438,74.466,48.647,51.4,91.795,66.679,58.278,136.478,72.783,95.568,61.899,46.479,70.375,79.021,91.959,107.071,74.097,67.389,125.5,88.438,121.862,85.175,59.086,116.417,35.918,46.648
599,50.625,127.316,105.5,82.304,76.75,76.602,46.449,48.625,95.205,62.048,57.074,144.359,72.522,107.227,63.633,37.927,68.396,69.125,86.795,111.726,84.944,66.417,123.667,94.094,129.603,74.875,56.5,123.306,31.318,48.148
600,47.417,130.101,99.333,86.348,72.512,75.966,54.368,43.188,92.886,74.857,56.796,139.011,78.942,101.307,57.81,42.938,81.958,75.25,83.295,117.702,83.333,63.861,125.532,96.094,120.017,79.85,57.724,123.861,32.776,46.318
601,46.056,118.823,100.31,85.321,73.625,88.42,52.581,45.075,89.5,64.857,58.63,134.467,68.493,98.739,62.911,41.198,71.667,76.938,82.115,108.405,78.681,66.653,116.833,90.062,125.328,75.637,54.345,123.889,35.906,57.716
602,45.083,119.051,86.238,74.884,78.05,85.125,56.588,47.963,79.682,68.595,63.981,140.326,81.058,101.068,61.532,38.312,73.5,73.438,84.918,102.571,82.25,67.111,133.905,92.641,118.931,83.375,57.345,119,31.282,50.091
603,49.792,116,104.762,87.723,78.062,78.443,51.279,53.575,88.864,65.274,57.963,145.424,79.826,105.057,60.013,39.906,67.604,71.292,88.844,112.024,75.083,58.111,123.952,97.203,123.69,84.85,61.517,114.778,33.294,55.136
604,43.833,123.481,100.286,80.5,70.875,76.886,50.89,51.438,74.159,67.024,61.778,131.337,80.232,104.489,62.342,41.552,70.104,84.958,89.074,114.774,87.722,67.056,119.992,98.594,130.293,76.488,58.052,114.056,30.541,49.682
605,51.083,123.722,103.69,80.286,78.975,75.568,51.956,48.575,93.636,64.94,56,131.065,66.609,107.659,59.266,40.875,64.542,75.792,79.689,110.512,76.736,61.417,118.738,96.266,131.552,76.062,56.69,111.333,30.906,50.534
606,52.333,120.177,92.571,83.17,74.2,80.341,50.228,45.25,97.795,66.5,62.185,132.293,76.768,97.125,63.494,36.24,60.583,79.146,86.451,114.964,82.722,61.667,115.111,93.469,127.293,84.15,61.966,130.528,30.847,49.33
607,44.083,119.886,94.095,82.705,74.812,75.114,47.625,50.688,81.682,69.262,62.944,140.185,74.551,113.75,64.19,41.323,67.938,64.833,87.959,115.357,78.403,72.986,121.873,93.391,121.862,82.012,55.31,115.389,32.2,44.773
608,45.556,122.899,99.238,89.268,80.287,81.875,50.412,49.55,87.023,67.631,56.611,135.848,81.841,106.409,57.506,44.417,71.708,75.5,79.689,103.702,80.208,63.806,119.984,98,129.138,78.525,56.259,117.361,31.412,50.773
609,49.917,131.38,100.857,93.402,70.762,78.727,51.059,50.088,91.159,69.607,52.13,127.989,76.551,103.205,60.646,40.656,77.917,73.146,83.672,108.488,88.653,67.583,118.056,93.391,132.328,74.15,56.103,106.556,36.694,53.068
610,44.056,130.19,93.167,93.67,71.7,73.795,52.625,49.938,88,61.929,62.352,131.359,76.681,99.477,68.747,39.115,75.792,69.479,87.443,109.179,80,61.944,129.143,108.906,126.569,78.562,56,123.833,34.365,52.216
611,48.597,133.595,114.095,88.17,78.3,78.886,49.779,47.938,101.909,56.107,56.704,133.402,85.884,94.545,59.418,41.927,72.688,74.167,87.639,109.524,79.486,62.653,133.048,97.812,122.328,78.825,54.81,121.083,28.8,52.932
612,48.292,115.38,92.929,83.607,78.438,74.852,58.904,43.338,83.659,64.869,53.5,135.598,76.986,107.568,67.873,37.458,68.229,78.896,88.049,110.94,81.194,61.75,120.429,96.578,119,76.9,53.379,117.5,32.529,51.057
613,51.056,119.253,105.214,93.071,73.85,83.636,52.868,49.875,84.432,65.548,59.407,145.652,80.841,104.67,68.038,35.396,67.458,75.083,81.139,111.143,78.194,60.75,118.929,92.75,136.862,78.637,47.638,115.333,29.247,47.818
614,50.708,125.481,97.238,87.58,67.588,79.273,48.309,52.062,81.386,63.774,59.537,138.848,74.609,101.58,64.848,40.26,72.333,68.458,84.443,117.452,76.306,69.069,121.405,93.594,116.31,75.387,53.81,109.833,30.8,54.614
615,50.375,123.329,98.286,87.991,73.512,78.08,50.463,45.425,92.795,67.321,53.796,134.685,84.174,107.841,61.165,41.229,74.542,78.583,90.713,110.583,85.542,67.042,121.921,98.266,133.086,79.062,49.431,133.278,30.529,51.125
616,45.903,122.215,97.143,86.893,78.912,82.75,49.449,44.037,93.386,67.857,54.222,127.891,84.058,104.625,62.456,39.302,80.417,74.188,86.5,111.095,89.069,64.681,124.992,106.953,124.207,74.975,50.431,112.472,28.459,49.33
617,49.417,122.949,89.452,85.714,76.2,70.727,49.051,48.362,85.841,69.071,59.241,135.043,80.652,96.989,60.051,38.979,74.729,76.271,89.27,103.571,86.611,70.778,123.698,99.297,132.19,81.137,49.448,113.083,29.788,51.83
618,56.556,133.354,98.024,88.5,71.275,79.625,51.382,45.463,91.705,67.714,58,143.087,72.739,103.875,65.215,40.76,85.5,71.271,84.451,113.321,73.306,62.569,116.865,106.062,123.897,79.875,57.5,111.361,29.729,48.466
619,55.486,114.949,96.119,84.982,83.05,83.273,44.779,48.55,88.136,59.012,53.63,138.402,73.435,97.375,60.709,40.427,74.229,73.438,82.746,121.357,78.917,62.375,121.651,101.328,123,88.3,58.172,113.944,32.165,51.443
620,51.153,131.975,103.405,93.848,74.75,81.364,48.493,40.825,82.75,67.19,52.907,133.663,89.014,99.92,60.139,40.073,73.646,77.208,85.418,114.667,84.472,66.056,120.937,111.109,126.328,81.8,55.638,105.833,24.741,50.716
621,46.125,129.367,90.476,81.679,76.3,79.648,52.265,46.55,103.023,72.202,56.704,139.663,71.406,106.795,65.051,37.146,66.979,83.979,89.189,111.845,71.986,66.167,114.619,94.328,129.759,86.325,55.086,104.306,32.553,49.25
622,43.333,129.392,101.381,82.429,79.363,71.761,52.581,47.125,78.818,71.345,56.593,135.967,73.522,104.591,62.291,39.406,72.333,83.083,78.697,112.464,78.778,62.417,128.524,98.047,126.862,81.325,54.793,114.139,29.706,50.227
623,50.792,126.557,106.5,95.143,71.525,75.977,46.699,49.825,94.614,68.595,59.759,130.011,86.812,94.83,64.114,34.812,70.312,85.333,84.098,109.893,83.694,61.653,120,92.578,125.81,76.95,61.259,107.028,30.129,48.091
624,47.708,125.076,97.571,82.518,75.438,74.216,51.081,44.888,86.182,64.536,53.222,135.522,71.652,103.545,62.987,43.76,73.479,79.979,86.131,108.321,80.569,60.181,122.389,100.938,130.241,74.262,53.741,105.944,35.035,44.114
625,47.764,119.734,94.643,88.134,70.312,80.409,46.941,46.925,81.364,62.286,60.556,141.435,89.855,99.602,63.127,40.708,66.354,80.917,87.049,102.321,86.931,58.611,122.317,107.953,126.569,71.312,57.345,104.306,34.247,42.534
626,46.014,121.43,87.738,87.812,76.075,75.784,49.963,48.688,88.068,62.631,59.981,132.087,71.246,99.773,65.633,36.844,69.104,75.729,78.549,105.429,71.458,61.292,120.317,103.5,113.31,78.975,56.862,112.556,29.929,41.864
627,48.792,113.43,87.048,84.5,78.9,76.807,48.007,43.612,85.682,61.333,55.778,145.033,75.319,105.557,58.532,37.344,67.271,76.229,81.943,110.821,77.667,60.931,125.508,97.984,124.5,79.825,52.672,102.361,33.471,46.136
628,51.153,119.405,96.238,81.571,77.05,78.114,49.316,42.537,87.818,63.524,58.944,134.707,77.348,102.011,64.975,38.5,67.75,71.125,86.959,111.488,79.875,68.458,116.341,96.469,118.19,68.825,59.759,110.778,30.141,49.75
629,52.347,128.696,93.929,83.375,75.525,85.466,49.897,43.875,87.659,60.143,54.278,129.587,89.42,103.239,65.278,38.927,68.833,76.812,83.361,111.81,81.306,65.819,116.571,89.984,121.069,84.075,60.448,107.278,36.753,46.307
630,48.514,121.19,93.714,80.277,77.575,76.5,48.162,51.638,84.295,68.226,57.611,127.554,75.797,105.92,59.835,40.312,63.646,69.271,86.803,112.619,86.931,59.236,120.881,100.016,122.81,75.887,46.293,114.139,32.6,46.795
631,48.042,124.709,84.833,84.455,73.975,81.727,47.919,44.275,80.955,66.714,64.222,135.772,74.087,108.398,69.241,38.094,78.875,84.208,90.508,113.131,76.597,66.403,116.262,97.406,128.276,75.838,59.741,117.028,29.482,42.795
632,47.819,119.367,83.571,85.116,72.15,81.818,49.015,48.562,81.636,64.798,50.852,130.826,90.072,104.58,60.405,42.125,64.375,76.625,85.803,103.929,84.694,65.083,115.325,91.438,123,84.25,53.603,100.472,33.659,41.852
633,50.986,118.127,101.714,79.777,80.137,82.409,49.618,55.85,95.045,63.298,61.63,129.446,83.536,104.386,60.203,40.01,78.646,73.896,82.508,115.69,80.861,64.319,119.278,98.516,123.983,78.762,57.5,99.944,32.965,45.477
634,45.056,130.089,87.333,77.464,74.738,72.705,49.044,47.625,80.045,67.679,54,139.902,81.71,113.75,64.316,38.396,69.229,68.917,83.443,114.655,77.514,61.819,122.762,96.516,121.034,81.588,53.862,120.722,30.259,46.477
635,44.097,116.177,92.619,81.071,74.8,74.977,51.765,46.537,91.114,65.929,61.056,141.88,73.159,103.989,57.911,39.969,75.458,66.479,84.082,113.929,77.486,68.472,119.77,98.75,117.862,77.113,50.776,98.333,33.259,45.489
636,49.042,118.823,90.833,76.366,78.2,81.67,50.596,52.237,87.477,65.143,53.778,129.022,84.014,100.614,72.025,37.51,61.438,75.062,80.344,112.643,80.597,61.361,121.365,94.938,121.759,79.488,56.948,110.361,32.482,42.318
637,43.722,109.177,93.5,74.205,72.075,71.818,52.294,44.025,90.432,64.405,47.944,132.63,69.623,101.193,58.443,40.885,57.5,67.375,81.533,108.119,71.736,67.208,120.865,93.594,115.086,78.05,49.655,105.667,35.282,34.875
638,56.556,120.506,96.571,82.571,79.863,82.648,46.316,46.975,82.455,63.583,49.444,132.696,79.362,105.432,66.785,40.792,67.812,70.583,89.459,107.155,76.486,67.625,114.865,89.766,122.897,82.9,52.19,107.333,25.235,41.295
639,45.833,120.886,99.738,75.625,78.988,83.239,49.684,52.588,76.909,62.631,51.037,136.391,74.609,97.023,62.81,33.625,64.521,74.667,84.918,102.667,76.931,63.194,114.929,85.531,121.138,86.55,55.207,116.278,32.188,46.761
640,49.083,118.025,96.952,81.259,82.812,81.795,50.485,43.05,92.386,62.56,46.315,135.576,80.319,97.159,63.051,39.948,81.625,72.229,84.672,99.75,82.125,70.736,117.849,81.281,127.931,77.312,55.172,98.222,33.682,45.773
641,45.597,124.519,97,75.071,79.637,79.364,48.426,50.037,88.841,64.048,49.241,136.533,86.29,109.239,57.772,32.958,69.562,72.875,84.434,109.202,86.667,59.222,115.802,84.656,110.638,78.475,58.397,108.861,27.447,49.75
642,51.25,116.582,105.048,76.054,75.4,73.67,49.346,43.338,80.864,60.179,46.87,139.967,78.087,110.648,62.316,39.823,75.229,71.292,84.951,112.238,73.403,64.319,118.516,91.672,113.172,76.838,55.034,112.639,28.471,43.307
643,47.667,119.228,97.833,79.098,70.463,78.807,44.279,46.263,86.591,66.286,51.537,135.37,78.406,103.568,69.139,36.01,69.396,71.667,87.492,127.702,70.542,61.694,117.937,89.047,112.69,73.8,54,105.111,28.694,46.341
644,43.361,125.152,94.286,75.161,77.338,77.739,45.853,53.062,94.227,60.464,52.593,132.054,76.913,101.92,61.038,39.302,72.5,76.604,80.697,109.155,82.222,56.375,116.746,87.594,118.879,78.775,54.759,111.083,35.082,56.295
645,49.667,122.937,100,75.527,74.488,79.841,48.507,47.3,91.636,60.845,50.315,137.337,77.043,106.784,55.532,39.927,71.771,67.875,85.32,118.69,79.833,65.417,120.817,83.438,121.862,74.7,45.672,109.972,29.682,50.261
646,50.361,113.747,92.143,76.839,70.137,77.807,46.449,48.287,89.159,60.679,58.019,137.522,73.42,101.898,57.456,41.24,75.458,69.312,80.844,110.179,77.722,66.889,117.889,91.344,114.862,75.45,47.517,105.278,29.788,51.33
647,46.486,114.418,89.619,83.062,77.037,83.511,51.779,46.513,71.409,62.31,49.833,146.043,77.826,99,65.367,38.385,71.5,80.604,83.836,103.381,78.056,66.417,114.317,92.844,121.534,81.975,55.086,115.472,31.788,42.182
648,43.861,121.114,87.929,77.393,78.812,77.682,47.831,50.213,92.273,64.345,58.463,128.837,73.986,95.625,56.266,34.917,71.188,82.896,81.918,105.095,85.514,67.5,125.333,89.562,115.362,73.85,58.31,117.639,33.059,44.943
649,42.597,113.57,91.476,77.821,73.1,72.614,49.787,47.388,71.364,60.583,49.963,135.848,74.638,106.682,58.975,37.792,74.104,84.312,85.369,115.167,80.486,63.708,121.937,81.75,113.034,74.738,49.793,120.889,31.612,44.5
650,39.403,128.266,88.476,77.884,78.262,74.886,49.625,50.35,83.273,61.095,52.611,138.739,80.232,105.841,54.759,41.875,70.188,72.812,83.197,108.75,80.764,60.042,114.524,82.781,120.586,80.275,48.741,100.722,31.012,40.705
651,45.194,125.924,96.357,81.75,68.438,80.705,48.507,44.65,88.5,65.333,50.685,135.054,89.493,103.693,58.886,38.292,79.521,68.625,83.443,105.976,75.583,60.389,113.31,74.781,119.707,75.113,56.362,117,30.729,47.25
652,48.444,120.519,98.5,73.723,69.925,76.886,52.11,50.588,89.818,56.643,59.093,141.37,77.377,107.932,59.051,36.635,78.542,79.375,85.615,111.095,78.736,64.583,114.119,85.625,112.259,71.7,52.362,100.167,31.447,47.148
653,46.931,119.013,95.738,76.571,66.438,76.977,47.272,48.475,78.955,61.417,45.796,136.043,70.783,104.977,61.899,35.312,70.271,83.896,82.885,116.952,77.222,61.5,115.921,83.516,126.121,78,58.276,99.806,29.847,47.25
654,48.806,122.671,114.071,74.634,78.65,80.432,46.713,46.537,88.955,58.536,46.833,136.696,85.145,106.955,60.633,38.875,75.688,74.812,82.984,95.5,83.222,59.306,116.476,74.203,113.362,77.5,57.328,103.889,29.541,46.534
655,41.986,121.051,91.667,79.982,85.05,78.034,52.051,47.388,95.614,61.286,58.056,140.717,76.986,110.807,60.127,41.521,72.854,65.854,79.59,106.524,77.861,59.236,113.127,95.516,117.724,74.062,45.362,99.139,30.188,48.205
656,49,132.392,108.476,76.625,75.275,75.17,48.5,43.325,87.909,60.595,56.981,124.087,75.623,95.17,64.62,40.177,75.292,69.625,89.139,106.69,73.236,70.028,115.897,81.5,115.259,81.9,53.586,113.028,28.953,46.33
657,45.194,125.722,95.69,72.214,70.875,71.784,46.015,45.6,82.614,63.274,48.833,139.315,84.986,106.17,57.835,39.24,69.604,76.646,81.443,109.679,81.861,57.403,120.548,85.438,107.638,76.838,54.414,110.694,31.506,51.455
658,43.778,129.899,87.667,85.268,78.15,79.523,51.809,45.688,78.182,62.012,56.148,131.957,83,104.795,57.633,41.25,75.875,71.167,78.795,110.988,79.528,58.875,119.325,80.266,118.603,75.488,60.259,108.472,27.976,47.08
659,46.278,127.684,101.262,81.214,80.425,71.659,44.213,45.6,86.636,62.19,56,129.598,82.13,112.841,64.696,40.656,70.292,62.479,84.18,116.857,72.569,57.806,121.063,94.156,104.759,75.238,51.017,108.556,29.776,41
660,46.653,117.544,100.095,75.679,70.575,72.784,49.691,47.325,83.136,67.06,52.852,136.337,80.275,101.58,59.253,38.792,68.021,70.292,83.926,111.917,76.431,61.75,116.643,93.938,116.931,74.238,49,113.333,31.776,44.216
661,46,125.177,96.095,75.143,78.838,74.966,49.118,46,93.909,65.988,49.852,137.261,86.681,104.477,64.367,40.448,72.625,74.875,82.197,113.774,72.972,62.819,123,93.562,117.448,79.275,56,120.083,28.506,57.261
662,44.431,129.734,89.929,74.527,77.512,80.023,48.206,43,84.386,66.583,50.667,128.304,73.145,106.67,57.81,38.615,78.208,75.708,87.221,107.964,76.667,70.194,114.563,89.234,101.759,75.488,54.776,112.306,30.2,52.818
663,62.875,137.595,104.905,103.125,101.8,94.568,51.478,59.775,127.545,76.44,64.963,166.652,92.29,101.705,58.468,37.042,104.562,96.667,113.197,126.214,108.125,89.097,155.746,107.766,189.534,87.537,58.138,120.528,43.718,71.295
664,71.694,146.076,109.762,117.188,96.425,106.284,64.919,60.925,131.886,78.071,70.944,169.065,97.971,122.102,74.38,49.312,108.125,112.833,118.5,157.524,105.819,99.306,172.929,105.984,193.466,85.412,67.31,142.306,45.529,71.227
665,78.833,140.468,112.643,114.911,96.325,99.807,59.088,56.787,132.977,68.512,74.796,157.533,99.841,121.523,71.924,49.062,102.104,111.521,113.721,136.5,107.875,85.667,166.849,111.047,195.586,98.125,63.121,124.556,39.741,77.341
666,62.806,155.835,117.238,108.089,98.425,86.739,55.382,53.05,129.273,61.321,77.481,164.457,97.493,117.023,62.443,54.229,97.104,123.396,108.066,128.012,112.861,74.847,167.754,105.656,184.81,84.225,59.948,123.667,33.494,76.58
667,70.611,140.038,109.262,104.491,88.45,95.443,56.346,51.838,130.5,63.702,60.296,158.293,101.652,103.364,57.063,56.156,96.229,129.167,100.246,123.071,92.194,82.778,157.286,101.797,163.69,92.537,53.759,134.306,36.294,80.614
668,65.667,130.506,117.262,100.018,93.65,87.068,55.404,51.688,123.977,64.571,61.519,156.913,98.594,112.523,49.266,49.042,100,122.75,103.5,110.964,99.681,77.625,155.175,107.266,157.483,86.125,53.586,139.139,39.082,80.352
669,68.542,143.823,108.905,95.911,93.4,82.17,52.522,50.4,113.205,58.262,73.778,149.837,97.696,109.955,52.291,53.844,79.958,126.75,97.016,125.631,101.208,75.319,149.214,104.609,134.069,80.188,51.121,122.75,39.871,73.284
670,64.986,131.215,113.452,84.375,87.8,76.034,49.684,42.162,123.273,50.071,73,152.565,98.42,98.284,54.405,53.854,101.604,129.104,93.648,104.548,107.042,71.625,159.325,100.281,128.69,80.887,58.741,126.417,34.918,66.852
671,71.819,129.987,107.524,88.821,100.262,84.409,51.684,46.225,128.75,53.94,63.074,147.837,101.203,96.193,54.848,47.615,87.417,132.458,92.393,110.488,89.208,69.111,148.698,99.219,121.414,81.113,45.448,121.333,37.106,73.898
672,73.403,124.304,106.857,86.446,86.725,79.92,52,52.35,108.25,52.917,73.148,142.467,93.681,90.443,51.544,51.875,84.271,128.5,91.918,110.417,98.167,70.611,148.317,90.391,112.914,81.25,52.362,120.194,34.212,82.807
673,71.361,130.861,97.5,78.866,82.838,77.307,54.522,49.925,109.364,54.512,69.259,143.261,89.159,93.784,43.937,49.177,84.292,121.667,88.68,99.893,83.514,66.181,156.405,91.156,97.466,84.475,42.603,118.194,34.741,67.705
674,78.569,115.367,90,81.027,92.75,70.58,49.169,45.675,108.682,49.869,70.889,149.217,82.449,93,55.342,49.865,78.688,118.479,95.721,108.845,90.583,69.625,147.738,79.609,85.328,71.275,43.81,126.056,28.882,68.364
675,71.5,126.62,106.286,74.304,86.988,80.409,47.684,47.463,102.455,46.714,72.537,147.359,84.449,93.614,51.899,46.854,81.708,111.396,88.123,99.024,89.861,67.417,140.476,90.328,95.138,83.588,43.328,106.861,32.647,70.818
676,74.889,122.886,93.333,75.58,88.512,75.977,48.941,44.5,99.614,49.381,72.389,136.924,94.971,99.17,43.772,48.76,82.208,127.938,87.41,96.333,78.528,70.333,147.143,74.062,83.948,77.863,45.017,102.556,36.329,67.886
677,68.569,119.62,97.548,76.196,89.113,66.818,52.169,47.987,98.182,47.857,68.093,139.457,85.058,98.739,46.557,44.823,75.938,120.042,82.5,100.143,86.194,63.014,151.135,84.531,74.759,76.387,48.569,102.111,29.141,71.011
678,70.208,117.633,87.81,74.348,84.688,72.909,49.904,54.537,107.295,44.19,76.111,141.38,89.406,95.83,49.532,45.594,78.833,102.104,84.025,106.952,73.403,66.792,144.135,73.719,63.759,78.95,41.172,88.028,32.8,60.205
679,70.306,116.519,85.619,75.348,92.838,71.727,51.772,48.8,89.932,47.381,78.778,136.641,90.797,95.898,46.367,39.531,79.042,118.812,83.582,93.56,76.361,62.708,148.071,68.453,71.828,69.525,52.017,106.111,26.659,60.841
680,67.375,114.418,87.5,74.411,87.75,75.523,46.449,42.537,86.614,44.845,71.074,132.815,83.507,96.364,46.506,41.656,78.708,115.708,88.508,92.988,71.042,56.819,136.69,70.391,85.741,78.912,48.172,120.25,31.153,68.273
681,67.958,113.127,90.024,74.67,76.088,69.58,47.588,48.763,91.386,51.107,66.796,137.293,82.855,90.148,47.848,42.344,84.646,114.771,84.156,94.369,74.639,63.069,139.175,66.312,78.121,74.037,43.724,102.611,30.024,60.25
682,83.181,124.949,94.833,70.027,81.225,73.886,45.463,39.263,85.386,50.929,61.796,134.696,79.246,85.534,45.772,40.25,82.688,115.604,89.795,101,74.736,64.736,139.833,75.781,71.086,83.162,51.724,96.472,34.141,64.943
